movie_id,title,year,industry,language,country,genre,director,cast,runtime_minutes,rating,overview,keywords,rag_text,data_type
340,Hollywood Story 2023 340,2023,Hollywood,English,United States,Crime,Sophia Wilson,Sophia Davis; Vivek Rao,114,6.5,"Hollywood Story 2023 340 is a crime film released in 2023. It follows Sophia Davis and Vivek Rao through a story involving police, conspiracy, investigation. The film is directed by Sophia Wilson and belongs to the Hollywood film industry.","police, conspiracy, investigation","Title: Hollywood Story 2023 340. Year: 2023. Industry: Hollywood. Language: English. Country: United States. Genre: Crime. Director: Sophia Wilson. Cast: Sophia Davis, Vivek Rao. Runtime: 114 minutes. Rating: 6.5. Overview: Hollywood Story 2023 340 is a crime film released in 2023. It follows Sophia Davis and Vivek Rao through a story involving police, conspiracy, investigation. The film is directed by Sophia Wilson and belongs to the Hollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
424,Hollywood Story 2023 424,2023,Hollywood,English,United States,Thriller,Sophia Wilson,Sophia Davis; Vivek Rao,135,7.2,"Hollywood Story 2023 424 is a thriller film released in 2023. It follows Sophia Davis and Vivek Rao through a story involving suspense, investigation, danger. The film is directed by Sophia Wilson and belongs to the Hollywood film industry.","suspense, investigation, danger","Title: Hollywood Story 2023 424. Year: 2023. Industry: Hollywood. Language: English. Country: United States. Genre: Thriller. Director: Sophia Wilson. Cast: Sophia Davis, Vivek Rao. Runtime: 135 minutes. Rating: 7.2. Overview: Hollywood Story 2023 424 is a thriller film released in 2023. It follows Sophia Davis and Vivek Rao through a story involving suspense, investigation, danger. The film is directed by Sophia Wilson and belongs to the Hollywood film industry. Keywords: suspense, investigation, danger.",synthetic_demo_data
429,Hollywood Story 2021 429,2021,Hollywood,English,United States,Mystery,Vikram Singh,Vivek Rao; Emma Brown,170,7.5,"Hollywood Story 2021 429 is a mystery film released in 2021. It follows Vivek Rao and Emma Brown through a story involving clues, investigation, hidden truth. The film is directed by Vikram Singh and belongs to the Hollywood film industry.","clues, investigation, hidden truth","Title: Hollywood Story 2021 429. Year: 2021. Industry: Hollywood. Language: English. Country: United States. Genre: Mystery. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 170 minutes. Rating: 7.5. Overview: Hollywood Story 2021 429 is a mystery film released in 2021. It follows Vivek Rao and Emma Brown through a story involving clues, investigation, hidden truth. The film is directed by Vikram Singh and belongs to the Hollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
1106,Tollywood Story 2020 106,2020,Tollywood,Telugu,India,Science Fiction,Emma Brooks,Noah Smith; Rahul Verma,96,6.1,"Tollywood Story 2020 106 is a science fiction film released in 2020. It follows Noah Smith and Rahul Verma through a story involving technology, future, artificial intelligence. The film is directed by Emma Brooks and belongs to the Tollywood film industry.","technology, future, artificial intelligence","Title: Tollywood Story 2020 106. Year: 2020. Industry: Tollywood. Language: Telugu. Country: India. Genre: Science Fiction. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 96 minutes. Rating: 6.1. Overview: Tollywood Story 2020 106 is a science fiction film released in 2020. It follows Noah Smith and Rahul Verma through a story involving technology, future, artificial intelligence. The film is directed by Emma Brooks and belongs to the Tollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
77,Hollywood Story 2026 077,2026,Hollywood,English,United States,Fantasy,Arjun Rao,Arjun Kumar; Noah Smith,136,8.7,"Hollywood Story 2026 077 is a fantasy film released in 2026. It follows Arjun Kumar and Noah Smith through a story involving magic, kingdom, legend. The film is directed by Arjun Rao and belongs to the Hollywood film industry.","magic, kingdom, legend","Title: Hollywood Story 2026 077. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Fantasy. Director: Arjun Rao. Cast: Arjun Kumar, Noah Smith. Runtime: 136 minutes. Rating: 8.7. Overview: Hollywood Story 2026 077 is a fantasy film released in 2026. It follows Arjun Kumar and Noah Smith through a story involving magic, kingdom, legend. The film is directed by Arjun Rao and belongs to the Hollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
1392,Tollywood Story 2026 392,2026,Tollywood,Telugu,India,Drama,Priya Reddy,Mia Taylor; Ayaan Khan,154,9.0,"Tollywood Story 2026 392 is a drama film released in 2026. It follows Mia Taylor and Ayaan Khan through a story involving family, ambition, relationships. The film is directed by Priya Reddy and belongs to the Tollywood film industry.","family, ambition, relationships","Title: Tollywood Story 2026 392. Year: 2026. Industry: Tollywood. Language: Telugu. Country: India. Genre: Drama. Director: Priya Reddy. Cast: Mia Taylor, Ayaan Khan. Runtime: 154 minutes. Rating: 9.0. Overview: Tollywood Story 2026 392 is a drama film released in 2026. It follows Mia Taylor and Ayaan Khan through a story involving family, ambition, relationships. The film is directed by Priya Reddy and belongs to the Tollywood film industry. Keywords: family, ambition, relationships.",synthetic_demo_data
440,Hollywood Story 2025 440,2025,Hollywood,English,United States,Crime,Priya Reddy,Mia Taylor; Ayaan Khan,166,6.3,"Hollywood Story 2025 440 is a crime film released in 2025. It follows Mia Taylor and Ayaan Khan through a story involving police, conspiracy, investigation. The film is directed by Priya Reddy and belongs to the Hollywood film industry.","police, conspiracy, investigation","Title: Hollywood Story 2025 440. Year: 2025. Industry: Hollywood. Language: English. Country: United States. Genre: Crime. Director: Priya Reddy. Cast: Mia Taylor, Ayaan Khan. Runtime: 166 minutes. Rating: 6.3. Overview: Hollywood Story 2025 440 is a crime film released in 2025. It follows Mia Taylor and Ayaan Khan through a story involving police, conspiracy, investigation. The film is directed by Priya Reddy and belongs to the Hollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
1337,Tollywood Story 2020 337,2020,Tollywood,Telugu,India,Fantasy,Aarav Mehta,Ayaan Khan; Olivia Wilson,93,8.8,"Tollywood Story 2020 337 is a fantasy film released in 2020. It follows Ayaan Khan and Olivia Wilson through a story involving magic, kingdom, legend. The film is directed by Aarav Mehta and belongs to the Tollywood film industry.","magic, kingdom, legend","Title: Tollywood Story 2020 337. Year: 2020. Industry: Tollywood. Language: Telugu. Country: India. Genre: Fantasy. Director: Aarav Mehta. Cast: Ayaan Khan, Olivia Wilson. Runtime: 93 minutes. Rating: 8.8. Overview: Tollywood Story 2020 337 is a fantasy film released in 2020. It follows Ayaan Khan and Olivia Wilson through a story involving magic, kingdom, legend. The film is directed by Aarav Mehta and belongs to the Tollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
865,Bollywood Story 2020 365,2020,Bollywood,Hindi,India,Romance,Arjun Rao,Arjun Kumar; Noah Smith,127,8.0,"Bollywood Story 2020 365 is a romance film released in 2020. It follows Arjun Kumar and Noah Smith through a story involving love, relationships, emotional journey. The film is directed by Arjun Rao and belongs to the Bollywood film industry.","love, relationships, emotional journey","Title: Bollywood Story 2020 365. Year: 2020. Industry: Bollywood. Language: Hindi. Country: India. Genre: Romance. Director: Arjun Rao. Cast: Arjun Kumar, Noah Smith. Runtime: 127 minutes. Rating: 8.0. Overview: Bollywood Story 2020 365 is a romance film released in 2020. It follows Arjun Kumar and Noah Smith through a story involving love, relationships, emotional journey. The film is directed by Arjun Rao and belongs to the Bollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
1081,Tollywood Story 2023 081,2023,Tollywood,Telugu,India,Action,Vikram Singh,Vivek Rao; Emma Brown,164,7.7,"Tollywood Story 2023 081 is a action film released in 2023. It follows Vivek Rao and Emma Brown through a story involving mission, chase, conflict. The film is directed by Vikram Singh and belongs to the Tollywood film industry.","mission, chase, conflict","Title: Tollywood Story 2023 081. Year: 2023. Industry: Tollywood. Language: Telugu. Country: India. Genre: Action. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 164 minutes. Rating: 7.7. Overview: Tollywood Story 2023 081 is a action film released in 2023. It follows Vivek Rao and Emma Brown through a story involving mission, chase, conflict. The film is directed by Vikram Singh and belongs to the Tollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
355,Hollywood Story 2024 355,2024,Hollywood,English,United States,Romance,Ryan Miller,Ravi Patel; Liam Johnson,138,7.4,"Hollywood Story 2024 355 is a romance film released in 2024. It follows Ravi Patel and Liam Johnson through a story involving love, relationships, emotional journey. The film is directed by Ryan Miller and belongs to the Hollywood film industry.","love, relationships, emotional journey","Title: Hollywood Story 2024 355. Year: 2024. Industry: Hollywood. Language: English. Country: United States. Genre: Romance. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 138 minutes. Rating: 7.4. Overview: Hollywood Story 2024 355 is a romance film released in 2024. It follows Ravi Patel and Liam Johnson through a story involving love, relationships, emotional journey. The film is directed by Ryan Miller and belongs to the Hollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
366,Hollywood Story 2021 366,2021,Hollywood,English,United States,Science Fiction,Nisha Kapoor,Olivia Wilson; Ananya Reddy,134,6.2,"Hollywood Story 2021 366 is a science fiction film released in 2021. It follows Olivia Wilson and Ananya Reddy through a story involving technology, future, artificial intelligence. The film is directed by Nisha Kapoor and belongs to the Hollywood film industry.","technology, future, artificial intelligence","Title: Hollywood Story 2021 366. Year: 2021. Industry: Hollywood. Language: English. Country: United States. Genre: Science Fiction. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 134 minutes. Rating: 6.2. Overview: Hollywood Story 2021 366 is a science fiction film released in 2021. It follows Olivia Wilson and Ananya Reddy through a story involving technology, future, artificial intelligence. The film is directed by Nisha Kapoor and belongs to the Hollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
310,Hollywood Story 2021 310,2021,Hollywood,English,United States,Crime,Emma Brooks,Noah Smith; Rahul Verma,147,7.8,"Hollywood Story 2021 310 is a crime film released in 2021. It follows Noah Smith and Rahul Verma through a story involving police, conspiracy, investigation. The film is directed by Emma Brooks and belongs to the Hollywood film industry.","police, conspiracy, investigation","Title: Hollywood Story 2021 310. Year: 2021. Industry: Hollywood. Language: English. Country: United States. Genre: Crime. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 147 minutes. Rating: 7.8. Overview: Hollywood Story 2021 310 is a crime film released in 2021. It follows Noah Smith and Rahul Verma through a story involving police, conspiracy, investigation. The film is directed by Emma Brooks and belongs to the Hollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
737,Bollywood Story 2025 237,2025,Bollywood,Hindi,India,Fantasy,Vikram Singh,Vivek Rao; Emma Brown,122,9.0,"Bollywood Story 2025 237 is a fantasy film released in 2025. It follows Vivek Rao and Emma Brown through a story involving magic, kingdom, legend. The film is directed by Vikram Singh and belongs to the Bollywood film industry.","magic, kingdom, legend","Title: Bollywood Story 2025 237. Year: 2025. Industry: Bollywood. Language: Hindi. Country: India. Genre: Fantasy. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 122 minutes. Rating: 9.0. Overview: Bollywood Story 2025 237 is a fantasy film released in 2025. It follows Vivek Rao and Emma Brown through a story involving magic, kingdom, legend. The film is directed by Vikram Singh and belongs to the Bollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
999,Bollywood Story 2021 499,2021,Bollywood,Hindi,India,Mystery,Ryan Miller,Ravi Patel; Liam Johnson,93,8.6,"Bollywood Story 2021 499 is a mystery film released in 2021. It follows Ravi Patel and Liam Johnson through a story involving clues, investigation, hidden truth. The film is directed by Ryan Miller and belongs to the Bollywood film industry.","clues, investigation, hidden truth","Title: Bollywood Story 2021 499. Year: 2021. Industry: Bollywood. Language: Hindi. Country: India. Genre: Mystery. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 93 minutes. Rating: 8.6. Overview: Bollywood Story 2021 499 is a mystery film released in 2021. It follows Ravi Patel and Liam Johnson through a story involving clues, investigation, hidden truth. The film is directed by Ryan Miller and belongs to the Bollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
